LFS,LFW,Load,T,P,W,DOY,N,Y
0.258313352,0.322183252,11.569675,1620,1,1,1,1,1
0.272836954,0.36040423,11.2307425,1621,1,1,1,1,1
0.27286066,0.346476481,11.02539,1622,1,1,1,1,1
0.229682706,0.368844597,10.890125,1623,1,1,1,1,1
0.129693882,0.353660137,10.85379,1624,1,1,1,1,1
0.05760927,0.335482645,10.78448,1625,1,1,1,1,1
0.01018701,0.352910687,10.89228,1626,1,1,1,1,1
0.0,0.405260603,10.8471675,1627,1,1,1,1,1
0.0,0.42665043,11.062295,1628,1,1,1,1,1
0.0,0.431190988,10.6006825,1629,1,1,1,1,1
0.0,0.401827055,9.9432375,1630,1,1,1,1,1
0.0,0.385004485,9.75551,1631,1,1,1,1,1
0.0,0.348468339,9.467665,1632,1,1,1,1,1
0.0,0.057319322,9.2922675,1633,1,1,1,1,1
0.0,0.053434282,8.7398925,1634,1,1,1,1,1
0.0,0.050791128,8.4340475,1635,1,1,1,1,1
0.0,0.043797627,8.38594,1636,1,1,1,1,1
0.0,0.042187774,8.56899,1637,1,1,1,1,1
0.0,0.057471215,9.1633175,1638,1,1,1,1,1
0.01383696,0.056790905,10.04265,1639,1,1,1,1,1
0.116569809,0.043863947,10.568165,1640,1,1,1,1,1
0.260135364,0.042998584,10.9983875,1641,1,1,1,1,1
0.407061312,0.035551544,11.1806325,1642,1,1,1,1,1
0.521009015,0.035072331,11.2446775,1643,1,1,1,1,1
0.538510319,0.029711147,11.34294,1644,1,1,1,1,1
0.508319279,0.033323421,11.0335125,1645,1,1,1,1,1
0.479436328,0.037360355,10.9507975,1646,1,1,1,1,1
0.446309918,0.048656067,10.752725,1647,1,1,1,1,1
0.377749951,0.064719297,10.7037725,1648,1,1,1,1,1
0.250186265,0.073655318,10.5072225,1649,1,1,1,1,1
0.139664994,0.071322368,10.50481,1650,1,1,1,1,1
0.040797147,0.074354882,10.592355,1651,1,1,1,1,1
0.001185324,0.121367937,10.4431925,1652,1,1,1,1,1
0.0,0.155326741,10.47123,1653,1,1,1,1,1
0.0,0.178633775,10.3245475,1654,1,1,1,1,1
0.0,0.172571957,10.2444325,1655,1,1,1,1,1
0.0,0.16488531,9.873735,1656,1,1,1,1,1
0.0,0.163288486,8.5998275,1657,1,1,1,1,1
0.0,0.110407472,8.210685,1658,1,1,1,1,1
0.0,0.096715237,7.9891975,1659,1,1,1,1,1
0.0,0.09191914,7.9203,1660,1,1,1,1,1
0.0,0.097224405,8.01589,1661,1,1,1,1,1
0.0,0.110457054,8.47493,1662,1,1,1,1,1
0.003820129,0.137241774,9.602895,1663,1,1,1,1,1
0.045562148,0.138783581,10.40243,1664,1,1,1,1,1
0.16176874,0.109003923,10.8281525,1665,1,1,1,1,1
0.268304784,0.100207901,11.1619925,1666,1,1,1,1,1
0.342131822,0.113524458,11.137125,1667,1,1,1,1,1
0.41594108,0.113620761,11.3320125,1668,1,1,1,1,1
0.410127914,0.112549982,10.998735,1669,1,1,1,1,1
0.389588794,0.106044264,10.7088225,1670,1,1,1,1,1
0.365651183,0.094564144,10.5479625,1671,1,1,1,1,1
0.317488943,0.102299876,10.3517775,1672,1,1,1,1,1
0.236048741,0.095735994,10.350095,1673,1,1,1,1,1
0.110027669,0.080618279,10.4339925,1674,1,1,1,1,1
0.017546177,0.08563654,10.325425,1675,1,1,1,1,1
0.0,0.090313449,10.227715,1676,1,1,1,1,1
0.0,0.115092009,10.4603675,1677,1,1,1,1,1
0.0,0.125511838,10.0378225,1678,1,1,1,1,1
0.0,0.131054523,9.7994875,1679,1,1,1,1,1
0.0,0.131606599,9.4191675,1680,1,1,1,1,1
0.0,0.031252813,8.5815125,1681,1,1,1,1,1
0.0,0.028030942,8.232935,1682,1,1,1,1,1
0.0,0.016916013,7.9540925,1683,1,1,1,1,1
0.0,0.011263675,7.85794,1684,1,1,1,1,1
0.0,0.009643682,7.70889,1685,1,1,1,1,1
0.0,0.012818831,7.6176025,1686,1,1,1,1,1
0.019775432,0.011576422,7.904875,1687,1,1,1,1,1
0.082268236,0.01514346,8.311195,1688,1,1,1,1,1
0.176659792,0.014446452,8.84754,1689,1,1,1,1,1
0.316240966,0.012045544,9.29183,1690,1,1,1,1,1
0.427728276,0.017984884,9.54364,1691,1,1,1,1,1
0.510079484,0.029389677,9.723225,1692,1,1,1,1,1
0.568975677,0.035711371,9.701745,1693,1,1,1,1,1
0.502313075,0.034347869,9.540685,1694,1,1,1,1,1
0.455897493,0.026986862,9.22793,1695,1,1,1,1,1
0.369231707,0.030411827,9.1544775,1696,1,1,1,1,1
0.272856427,0.032016565,9.1126175,1697,1,1,1,1,1
0.160433558,0.031830633,9.111265,1698,1,1,1,1,1
0.056347747,0.028856672,9.0417375,1699,1,1,1,1,1
0.005065566,0.031632305,8.9226575,1700,1,1,1,1,1
0.0,0.050717527,8.825155,1701,1,1,1,1,1
0.0,0.049614329,9.04372,1702,1,1,1,1,1
0.0,0.039512969,8.77663,1703,1,1,1,1,1
0.0,0.036589543,8.5433025,1704,1,1,1,1,1
0.0,0.163288486,8.5998275,1705,1,1,1,1,1
0.0,0.110407472,8.210685,1706,1,1,1,1,1
0.0,0.096715237,7.9891975,1707,1,1,1,1,1
0.0,0.09191914,7.9203,1708,1,1,1,1,1
0.0,0.097224405,8.01589,1709,1,1,1,1,1
0.0,0.110457054,8.47493,1710,1,1,1,1,1
0.003820129,0.137241774,9.602895,1711,1,1,1,1,1
0.045562148,0.138783581,10.40243,1712,1,1,1,1,1
0.16176874,0.109003923,10.8281525,1713,1,1,1,1,1
0.268304784,0.100207901,11.1619925,1714,1,1,1,1,1
0.342131822,0.113524458,11.137125,1715,1,1,1,1,1
0.41594108,0.113620761,11.3320125,1716,1,1,1,1,1
0.410127914,0.112549982,10.998735,1717,1,1,1,1,1
0.389588794,0.106044264,10.7088225,1718,1,1,1,1,1
0.365651183,0.094564144,10.5479625,1719,1,1,1,1,1
0.317488943,0.102299876,10.3517775,1720,1,1,1,1,1
0.236048741,0.095735994,10.350095,1721,1,1,1,1,1
0.110027669,0.080618279,10.4339925,1722,1,1,1,1,1
0.017546177,0.08563654,10.325425,1723,1,1,1,1,1
0.0,0.090313449,10.227715,1724,1,1,1,1,1
0.0,0.115092009,10.4603675,1725,1,1,1,1,1
0.0,0.125511838,10.0378225,1726,1,1,1,1,1
0.0,0.131054523,9.7994875,1727,1,1,1,1,1
0.0,0.131606599,9.4191675,1728,1,1,1,1,1
0.0,0.163288486,8.5998275,1729,1,1,1,1,1
0.0,0.110407472,8.210685,1730,1,1,1,1,1
0.0,0.096715237,7.9891975,1731,1,1,1,1,1
0.0,0.09191914,7.9203,1732,1,1,1,1,1
0.0,0.097224405,8.01589,1733,1,1,1,1,1
0.0,0.110457054,8.47493,1734,1,1,1,1,1
0.003820129,0.137241774,9.602895,1735,1,1,1,1,1
0.045562148,0.138783581,10.40243,1736,1,1,1,1,1
0.16176874,0.109003923,10.8281525,1737,1,1,1,1,1
0.268304784,0.100207901,11.1619925,1738,1,1,1,1,1
0.342131822,0.113524458,11.137125,1739,1,1,1,1,1
0.41594108,0.113620761,11.3320125,1740,1,1,1,1,1
0.410127914,0.112549982,10.998735,1741,1,1,1,1,1
0.389588794,0.106044264,10.7088225,1742,1,1,1,1,1
0.365651183,0.094564144,10.5479625,1743,1,1,1,1,1
0.317488943,0.102299876,10.3517775,1744,1,1,1,1,1
0.236048741,0.095735994,10.350095,1745,1,1,1,1,1
0.110027669,0.080618279,10.4339925,1746,1,1,1,1,1
0.017546177,0.08563654,10.325425,1747,1,1,1,1,1
0.0,0.090313449,10.227715,1748,1,1,1,1,1
0.0,0.115092009,10.4603675,1749,1,1,1,1,1
0.0,0.125511838,10.0378225,1750,1,1,1,1,1
0.0,0.131054523,9.7994875,1751,1,1,1,1,1
0.0,0.131606599,9.4191675,1752,1,1,1,1,1
0.0,0.057319322,9.2922675,1753,1,1,1,1,1
0.0,0.053434282,8.7398925,1754,1,1,1,1,1
0.0,0.050791128,8.4340475,1755,1,1,1,1,1
0.0,0.043797627,8.38594,1756,1,1,1,1,1
0.0,0.042187774,8.56899,1757,1,1,1,1,1
0.0,0.057471215,9.1633175,1758,1,1,1,1,1
0.01383696,0.056790905,10.04265,1759,1,1,1,1,1
0.116569809,0.043863947,10.568165,1760,1,1,1,1,1
0.260135364,0.042998584,10.9983875,1761,1,1,1,1,1
0.407061312,0.035551544,11.1806325,1762,1,1,1,1,1
0.521009015,0.035072331,11.2446775,1763,1,1,1,1,1
0.538510319,0.029711147,11.34294,1764,1,1,1,1,1
0.508319279,0.033323421,11.0335125,1765,1,1,1,1,1
0.479436328,0.037360355,10.9507975,1766,1,1,1,1,1
0.446309918,0.048656067,10.752725,1767,1,1,1,1,1
0.377749951,0.064719297,10.7037725,1768,1,1,1,1,1
0.250186265,0.073655318,10.5072225,1769,1,1,1,1,1
0.139664994,0.071322368,10.50481,1770,1,1,1,1,1
0.040797147,0.074354882,10.592355,1771,1,1,1,1,1
0.001185324,0.121367937,10.4431925,1772,1,1,1,1,1
0.0,0.155326741,10.47123,1773,1,1,1,1,1
0.0,0.178633775,10.3245475,1774,1,1,1,1,1
0.0,0.172571957,10.2444325,1775,1,1,1,1,1
0.0,0.16488531,9.873735,1776,1,1,1,1,1
0.0,0.057319322,9.2922675,1777,1,1,1,1,1
0.0,0.053434282,8.7398925,1778,1,1,1,1,1
0.0,0.050791128,8.4340475,1779,1,1,1,1,1
0.0,0.043797627,8.38594,1780,1,1,1,1,1
0.0,0.042187774,8.56899,1781,1,1,1,1,1
0.0,0.057471215,9.1633175,1782,1,1,1,1,1
0.01383696,0.056790905,10.04265,1783,1,1,1,1,1
0.116569809,0.043863947,10.568165,1784,1,1,1,1,1
0.260135364,0.042998584,10.9983875,1785,1,1,1,1,1
0.407061312,0.035551544,11.1806325,1786,1,1,1,1,1
0.521009015,0.035072331,11.2446775,1787,1,1,1,1,1
0.538510319,0.029711147,11.34294,1788,1,1,1,1,1
0.508319279,0.033323421,11.0335125,1789,1,1,1,1,1
0.479436328,0.037360355,10.9507975,1790,1,1,1,1,1
0.446309918,0.048656067,10.752725,1791,1,1,1,1,1
0.377749951,0.064719297,10.7037725,1792,1,1,1,1,1
0.250186265,0.073655318,10.5072225,1793,1,1,1,1,1
0.139664994,0.071322368,10.50481,1794,1,1,1,1,1
0.040797147,0.074354882,10.592355,1795,1,1,1,1,1
0.001185324,0.121367937,10.4431925,1796,1,1,1,1,1
0.0,0.155326741,10.47123,1797,1,1,1,1,1
0.0,0.178633775,10.3245475,1798,1,1,1,1,1
0.0,0.172571957,10.2444325,1799,1,1,1,1,1
0.0,0.16488531,9.873735,1800,1,1,1,1,1
0.0,0.206325385,9.727465,1801,1,1,1,1,1
0.0,0.188726109,9.26559,1802,1,1,1,1,1
0.0,0.180898266,8.9212825,1803,1,1,1,1,1
0.0,0.173334631,8.9882625,1804,1,1,1,1,1
0.0,0.180582714,9.0887725,1805,1,1,1,1,1
0.0,0.199046283,9.54715,1806,1,1,1,1,1
0.002092096,0.196055486,10.562895,1807,1,1,1,1,1
0.071168526,0.216475481,11.2422075,1808,1,1,1,1,1
0.21808516,0.212792608,11.512325,1809,1,1,1,1,1
0.397229052,0.181669498,11.58252,1810,1,1,1,1,1
0.532478715,0.208829482,11.42234,1811,1,1,1,1,1
0.640054457,0.247468092,11.436655,1812,1,1,1,1,1
0.653376648,0.284263661,11.15382,1813,1,1,1,1,1
0.558552449,0.362680079,11.274685,1814,1,1,1,1,1
0.468654116,0.394300586,11.05511,1815,1,1,1,1,1
0.456749233,0.423433041,10.832385,1816,1,1,1,1,1
0.305028651,0.452787987,10.6632275,1817,1,1,1,1,1
0.130960485,0.450302075,10.741285,1818,1,1,1,1,1
0.019090484,0.455222555,11.00071,1819,1,1,1,1,1
5.08e-6,0.541376965,11.4867225,1820,1,1,1,1,1
0.0,0.606281315,11.207915,1821,1,1,1,1,1
0.0,0.609914983,10.57599,1822,1,1,1,1,1
0.0,0.582689749,10.4854775,1823,1,1,1,1,1
0.0,0.528653243,10.4103875,1824,1,1,1,1,1
0.0,0.557840349,8.8913725,1825,1,1,1,1,1
0.0,0.551098163,8.42501,1826,1,1,1,1,1
0.0,0.549645032,8.08873,1827,1,1,1,1,1
0.0,0.596865127,7.974125,1828,1,1,1,1,1
0.0,0.612648383,8.1020575,1829,1,1,1,1,1
0.0,0.635973812,8.56234,1830,1,1,1,1,1
0.0,0.633946674,9.674555,1831,1,1,1,1,1
0.007445526,0.639904132,10.7917525,1832,1,1,1,1,1
0.082151396,0.64931802,11.0184325,1833,1,1,1,1,1
0.19327803,0.66717895,11.1030075,1834,1,1,1,1,1
0.200071628,0.675761388,10.9692,1835,1,1,1,1,1
0.183008893,0.691917462,10.9891875,1836,1,1,1,1,1
0.139206951,0.707571043,10.8310975,1837,1,1,1,1,1
0.124475918,0.6953758,10.7606275,1838,1,1,1,1,1
0.129696422,0.666169195,10.5912925,1839,1,1,1,1,1
0.128056442,0.612844804,10.41755,1840,1,1,1,1,1
0.067790354,0.583302567,10.2529975,1841,1,1,1,1,1
0.006272902,0.558956896,10.5029825,1842,1,1,1,1,1
0.0,0.555446115,10.704925,1843,1,1,1,1,1
0.0,0.55001785,11.0798225,1844,1,1,1,1,1
0.0,0.435609499,10.660615,1845,1,1,1,1,1
0.0,0.406761409,10.0262375,1846,1,1,1,1,1
0.0,0.391881115,9.9336075,1847,1,1,1,1,1
0.0,0.398377298,9.64022,1848,1,1,1,1,1
0.0,0.588331156,9.2652425,1849,1,1,1,1,1
0.0,0.610821901,8.9044175,1850,1,1,1,1,1
0.0,0.617739793,8.6324475,1851,1,1,1,1,1
0.0,0.584596623,8.4068,1852,1,1,1,1,1
0.0,0.609187907,8.318585,1853,1,1,1,1,1
0.0,0.607815396,8.3513875,1854,1,1,1,1,1
0.0,0.59969642,8.5700825,1855,1,1,1,1,1
0.000449576,0.596768034,8.537845,1856,1,1,1,1,1
0.032929138,0.573384342,8.921625,1857,1,1,1,1,1
0.102464457,0.551191969,9.4544775,1858,1,1,1,1,1
0.139081645,0.519326916,9.86275,1859,1,1,1,1,1
0.16953007,0.520784057,10.2290975,1860,1,1,1,1,1
0.177038249,0.542546774,10.260555,1861,1,1,1,1,1
0.150855296,0.547728683,9.9634,1862,1,1,1,1,1
0.115977147,0.569598814,9.6486925,1863,1,1,1,1,1
0.08498432,0.584481614,9.51082,1864,1,1,1,1,1
0.042374474,0.541657083,9.3827775,1865,1,1,1,1,1
0.010684846,0.534255285,9.583995,1866,1,1,1,1,1
0.000248071,0.565603883,10.236335,1867,1,1,1,1,1
0.0,0.605039993,10.3986475,1868,1,1,1,1,1
0.0,0.636943021,10.0646375,1869,1,1,1,1,1
0.0,0.624030562,9.7158725,1870,1,1,1,1,1
0.0,0.62882947,9.8203075,1871,1,1,1,1,1
0.0,0.632018254,9.8567575,1872,1,1,1,1,1
0.0,0.599998047,9.252785,1873,1,1,1,1,1
0.0,0.630673952,8.82434,1874,1,1,1,1,1
0.0,0.594008906,8.4468825,1875,1,1,1,1,1
0.0,0.602615042,8.2063975,1876,1,1,1,1,1
0.0,0.654723827,8.4266125,1877,1,1,1,1,1
0.0,0.719403299,9.010835,1878,1,1,1,1,1
0.0,0.71523043,10.03391,1879,1,1,1,1,1
0.000824647,0.7371917,10.645805,1880,1,1,1,1,1
0.032474482,0.736237995,11.106905,1881,1,1,1,1,1
0.081363156,0.73061992,11.40379,1882,1,1,1,1,1
0.09967302,0.759617346,11.541545,1883,1,1,1,1,1
0.087344807,0.76482638,11.76636,1884,1,1,1,1,1
0.083823549,0.773897976,11.6746225,1885,1,1,1,1,1
0.100042164,0.780654205,11.81015,1886,1,1,1,1,1
0.070608884,0.770184058,11.6063975,1887,1,1,1,1,1
0.053593563,0.776509546,11.61123,1888,1,1,1,1,1
0.04291549,0.733693695,11.3160825,1889,1,1,1,1,1
0.015868097,0.728877427,11.2805925,1890,1,1,1,1,1
0.000490216,0.75413598,11.7188475,1891,1,1,1,1,1
0.0,0.768718237,11.61852,1892,1,1,1,1,1
0.0,0.751264013,11.087055,1893,1,1,1,1,1
0.0,0.761800345,10.492455,1894,1,1,1,1,1
0.0,0.741000013,10.677795,1895,1,1,1,1,1
0.0,0.688208769,10.5598775,1896,1,1,1,1,1
0.0,0.438229712,8.7413425,1897,1,1,1,1,1
0.0,0.43887237,8.3707875,1898,1,1,1,1,1
0.0,0.433577594,8.1662825,1899,1,1,1,1,1
0.0,0.446632893,8.1902225,1900,1,1,1,1,1
0.0,0.44565365,8.3048275,1901,1,1,1,1,1
0.0,0.437207562,8.671965,1902,1,1,1,1,1
2.71e-5,0.404404361,9.7503675,1903,1,1,1,1,1
0.04084202,0.404214615,10.7693425,1904,1,1,1,1,1
0.175085005,0.378391021,10.872925,1905,1,1,1,1,1
0.293492065,0.354503983,11.011685,1906,1,1,1,1,1
0.335344997,0.311219929,10.9707225,1907,1,1,1,1,1
0.364906969,0.304934468,11.0249125,1908,1,1,1,1,1
0.3913236,0.271679309,10.706565,1909,1,1,1,1,1
0.387059822,0.231660987,10.73364,1910,1,1,1,1,1
0.342014136,0.19212132,10.6362625,1911,1,1,1,1,1
0.282514275,0.176893953,10.4404575,1912,1,1,1,1,1
0.165176546,0.181689096,10.3659775,1913,1,1,1,1,1
0.041021512,0.194131294,10.5938575,1914,1,1,1,1,1
0.000482596,0.218217614,10.7613975,1915,1,1,1,1,1
0.0,0.240988106,11.0392975,1916,1,1,1,1,1
0.0,0.214233899,10.91285,1917,1,1,1,1,1
0.0,0.254334222,10.31668,1918,1,1,1,1,1
0.0,0.272028289,9.9884525,1919,1,1,1,1,1
0.0,0.278100166,9.5276875,1920,1,1,1,1,1
0.0,0.438229712,8.7413425,1921,1,1,1,1,1
0.0,0.43887237,8.3707875,1922,1,1,1,1,1
0.0,0.433577594,8.1662825,1923,1,1,1,1,1
0.0,0.446632893,8.1902225,1924,1,1,1,1,1
0.0,0.44565365,8.3048275,1925,1,1,1,1,1
0.0,0.437207562,8.671965,1926,1,1,1,1,1
2.71e-5,0.404404361,9.7503675,1927,1,1,1,1,1
0.04084202,0.404214615,10.7693425,1928,1,1,1,1,1
0.175085005,0.378391021,10.872925,1929,1,1,1,1,1
0.293492065,0.354503983,11.011685,1930,1,1,1,1,1
0.335344997,0.311219929,10.9707225,1931,1,1,1,1,1
0.364906969,0.304934468,11.0249125,1932,1,1,1,1,1
0.3913236,0.271679309,10.706565,1933,1,1,1,1,1
0.387059822,0.231660987,10.73364,1934,1,1,1,1,1
0.342014136,0.19212132,10.6362625,1935,1,1,1,1,1
0.282514275,0.176893953,10.4404575,1936,1,1,1,1,1
0.165176546,0.181689096,10.3659775,1937,1,1,1,1,1
0.041021512,0.194131294,10.5938575,1938,1,1,1,1,1
0.000482596,0.218217614,10.7613975,1939,1,1,1,1,1
0.0,0.240988106,11.0392975,1940,1,1,1,1,1
0.0,0.214233899,10.91285,1941,1,1,1,1,1
0.0,0.254334222,10.31668,1942,1,1,1,1,1
0.0,0.272028289,9.9884525,1943,1,1,1,1,1
0.0,0.278100166,9.5276875,1944,1,1,1,1,1
0.0,0.206325385,9.727465,1945,1,1,1,1,1
0.0,0.188726109,9.26559,1946,1,1,1,1,1
0.0,0.180898266,8.9212825,1947,1,1,1,1,1
0.0,0.173334631,8.9882625,1948,1,1,1,1,1
0.0,0.180582714,9.0887725,1949,1,1,1,1,1
0.0,0.199046283,9.54715,1950,1,1,1,1,1
0.002092096,0.196055486,10.562895,1951,1,1,1,1,1
0.071168526,0.216475481,11.2422075,1952,1,1,1,1,1
0.21808516,0.212792608,11.512325,1953,1,1,1,1,1
0.397229052,0.181669498,11.58252,1954,1,1,1,1,1
0.532478715,0.208829482,11.42234,1955,1,1,1,1,1
0.640054457,0.247468092,11.436655,1956,1,1,1,1,1
0.653376648,0.284263661,11.15382,1957,1,1,1,1,1
0.558552449,0.362680079,11.274685,1958,1,1,1,1,1
0.468654116,0.394300586,11.05511,1959,1,1,1,1,1
0.456749233,0.423433041,10.832385,1960,1,1,1,1,1
0.305028651,0.452787987,10.6632275,1961,1,1,1,1,1
0.130960485,0.450302075,10.741285,1962,1,1,1,1,1
0.019090484,0.455222555,11.00071,1963,1,1,1,1,1
5.08e-6,0.541376965,11.4867225,1964,1,1,1,1,1
0.0,0.606281315,11.207915,1965,1,1,1,1,1
0.0,0.609914983,10.57599,1966,1,1,1,1,1
0.0,0.582689749,10.4854775,1967,1,1,1,1,1
0.0,0.528653243,10.4103875,1968,1,1,1,1,1
0.0,0.593887351,8.282325,1969,1,1,1,1,1
0.0,0.575706046,7.9947375,1970,1,1,1,1,1
0.0,0.544244417,7.7947575,1971,1,1,1,1,1
0.0,0.460966832,7.6636575,1972,1,1,1,1,1
0.0,0.42284025,7.833495,1973,1,1,1,1,1
0.0,0.482859152,8.1380925,1974,1,1,1,1,1
0.008353992,0.464296448,9.177175,1975,1,1,1,1,1
0.08252562,0.4581235,10.0287625,1976,1,1,1,1,1
0.197965138,0.411114128,10.520055,1977,1,1,1,1,1
0.306082743,0.408836221,10.726635,1978,1,1,1,1,1
0.381741105,0.399940082,10.780545,1979,1,1,1,1,1
0.413564505,0.439757217,10.7673125,1980,1,1,1,1,1
0.450832775,0.439056396,10.39026,1981,1,1,1,1,1
0.526700262,0.491655174,10.4322275,1982,1,1,1,1,1
0.473581676,0.480923551,10.4623575,1983,1,1,1,1,1
0.380858039,0.446005491,10.3356725,1984,1,1,1,1,1
0.256063777,0.4466348,10.248145,1985,1,1,1,1,1
0.111897094,0.492356948,10.40389,1986,1,1,1,1,1
0.022854734,0.503599647,10.342105,1987,1,1,1,1,1
4.06e-5,0.535439815,10.150615,1988,1,1,1,1,1
0.0,0.561325386,10.19746,1989,1,1,1,1,1
0.0,0.586398576,9.8838325,1990,1,1,1,1,1
0.0,0.616469051,9.5639475,1991,1,1,1,1,1
0.0,0.667052134,8.9643025,1992,1,1,1,1,1
0.0,0.593887351,8.282325,1993,1,1,1,1,1
0.0,0.575706046,7.9947375,1994,1,1,1,1,1
0.0,0.544244417,7.7947575,1995,1,1,1,1,1
0.0,0.460966832,7.6636575,1996,1,1,1,1,1
0.0,0.42284025,7.833495,1997,1,1,1,1,1
0.0,0.482859152,8.1380925,1998,1,1,1,1,1
0.008353992,0.464296448,9.177175,1999,1,1,1,1,1
0.08252562,0.4581235,10.0287625,2000,1,1,1,1,1
0.197965138,0.411114128,10.520055,2001,1,1,1,1,1
0.306082743,0.408836221,10.726635,2002,1,1,1,1,1
0.381741105,0.399940082,10.780545,2003,1,1,1,1,1
0.413564505,0.439757217,10.7673125,2004,1,1,1,1,1
0.450832775,0.439056396,10.39026,2005,1,1,1,1,1
0.526700262,0.491655174,10.4322275,2006,1,1,1,1,1
0.473581676,0.480923551,10.4623575,2007,1,1,1,1,1
0.380858039,0.446005491,10.3356725,2008,1,1,1,1,1
0.256063777,0.4466348,10.248145,2009,1,1,1,1,1
0.111897094,0.492356948,10.40389,2010,1,1,1,1,1
0.022854734,0.503599647,10.342105,2011,1,1,1,1,1
4.06e-5,0.535439815,10.150615,2012,1,1,1,1,1
0.0,0.561325386,10.19746,2013,1,1,1,1,1
0.0,0.586398576,9.8838325,2014,1,1,1,1,1
0.0,0.616469051,9.5639475,2015,1,1,1,1,1
0.0,0.667052134,8.9643025,2016,1,1,1,1,1
0.0,0.326086315,8.86877,2017,1,1,1,1,1
0.0,0.31151563,8.4188675,2018,1,1,1,1,1
0.0,0.323992583,7.9879,2019,1,1,1,1,1
0.0,0.302885447,7.7944425,2020,1,1,1,1,1
0.0,0.290873651,7.7785975,2021,1,1,1,1,1
0.009349664,0.291550817,7.9764175,2022,1,1,1,1,1
0.065137769,0.271189408,8.1063425,2023,1,1,1,1,1
0.189815191,0.230347401,8.42489,2024,1,1,1,1,1
0.398921525,0.20688284,8.9773775,2025,1,1,1,1,1
0.583205488,0.196857188,9.3941825,2026,1,1,1,1,1
0.693386402,0.193666488,9.495115,2027,1,1,1,1,1
0.747299155,0.210075649,9.4686325,2028,1,1,1,1,1
0.750163406,0.268471249,9.34215,2029,1,1,1,1,1
0.701328917,0.311028323,9.092695,2030,1,1,1,1,1
0.582613673,0.348643768,8.838175,2031,1,1,1,1,1
0.401740055,0.397216234,8.8677675,2032,1,1,1,1,1
0.273394903,0.392586819,8.8827925,2033,1,1,1,1,1
0.15483629,0.354148648,9.05252,2034,1,1,1,1,1
0.064769472,0.307986347,9.185595,2035,1,1,1,1,1
0.013546556,0.304043592,9.0395625,2036,1,1,1,1,1
0.000129539,0.308830169,8.87988,2037,1,1,1,1,1
0.0,0.302016311,8.9369525,2038,1,1,1,1,1
0.0,0.280085395,9.040355,2039,1,1,1,1,1
0.0,0.236169768,8.870225,2040,1,1,1,1,1
0.0,0.057319322,9.2922675,2041,1,1,1,1,1
0.0,0.053434282,8.7398925,2042,1,1,1,1,1
0.0,0.050791128,8.4340475,2043,1,1,1,1,1
0.0,0.043797627,8.38594,2044,1,1,1,1,1
0.0,0.042187774,8.56899,2045,1,1,1,1,1
0.0,0.057471215,9.1633175,2046,1,1,1,1,1
0.01383696,0.056790905,10.04265,2047,1,1,1,1,1
0.116569809,0.043863947,10.568165,2048,1,1,1,1,1
0.260135364,0.042998584,10.9983875,2049,1,1,1,1,1
0.407061312,0.035551544,11.1806325,2050,1,1,1,1,1
0.521009015,0.035072331,11.2446775,2051,1,1,1,1,1
0.538510319,0.029711147,11.34294,2052,1,1,1,1,1
0.508319279,0.033323421,11.0335125,2053,1,1,1,1,1
0.479436328,0.037360355,10.9507975,2054,1,1,1,1,1
0.446309918,0.048656067,10.752725,2055,1,1,1,1,1
0.377749951,0.064719297,10.7037725,2056,1,1,1,1,1
0.250186265,0.073655318,10.5072225,2057,1,1,1,1,1
0.139664994,0.071322368,10.50481,2058,1,1,1,1,1
0.040797147,0.074354882,10.592355,2059,1,1,1,1,1
0.001185324,0.121367937,10.4431925,2060,1,1,1,1,1
0.0,0.155326741,10.47123,2061,1,1,1,1,1
0.0,0.178633775,10.3245475,2062,1,1,1,1,1
0.0,0.172571957,10.2444325,2063,1,1,1,1,1
0.0,0.16488531,9.873735,2064,1,1,1,1,1
0.0,0.206325385,9.727465,2065,1,1,1,1,1
0.0,0.188726109,9.26559,2066,1,1,1,1,1
0.0,0.180898266,8.9212825,2067,1,1,1,1,1
0.0,0.173334631,8.9882625,2068,1,1,1,1,1
0.0,0.180582714,9.0887725,2069,1,1,1,1,1
0.0,0.199046283,9.54715,2070,1,1,1,1,1
0.002092096,0.196055486,10.562895,2071,1,1,1,1,1
0.071168526,0.216475481,11.2422075,2072,1,1,1,1,1
0.21808516,0.212792608,11.512325,2073,1,1,1,1,1
0.397229052,0.181669498,11.58252,2074,1,1,1,1,1
0.532478715,0.208829482,11.42234,2075,1,1,1,1,1
0.640054457,0.247468092,11.436655,2076,1,1,1,1,1
0.653376648,0.284263661,11.15382,2077,1,1,1,1,1
0.558552449,0.362680079,11.274685,2078,1,1,1,1,1
0.468654116,0.394300586,11.05511,2079,1,1,1,1,1
0.456749233,0.423433041,10.832385,2080,1,1,1,1,1
0.305028651,0.452787987,10.6632275,2081,1,1,1,1,1
0.130960485,0.450302075,10.741285,2082,1,1,1,1,1
0.019090484,0.455222555,11.00071,2083,1,1,1,1,1
5.08e-6,0.541376965,11.4867225,2084,1,1,1,1,1
0.0,0.606281315,11.207915,2085,1,1,1,1,1
0.0,0.609914983,10.57599,2086,1,1,1,1,1
0.0,0.582689749,10.4854775,2087,1,1,1,1,1
0.0,0.528653243,10.4103875,2088,1,1,1,1,1
0.0,0.438229712,8.7413425,2089,1,1,1,1,1
0.0,0.43887237,8.3707875,2090,1,1,1,1,1
